Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","384.8","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01510","Potatoes","2010","2010","7021","Annual value","USD","485.3","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01510","Potatoes","2011","2011","7021","Annual value","USD","457.8","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01510","Potatoes","2012","2012","7021","Annual value","USD","688.2","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01510","Potatoes","2013","2013","7021","Annual value","USD","445.5","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01510","Potatoes","2014","2014","7021","Annual value","USD","422.2","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0113","Rice","2010","2010","7021","Annual value","USD","425.4","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0113","Rice","2011","2011","7021","Annual value","USD","441.8","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0113","Rice","2012","2012","7021","Annual value","USD","708.1","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0113","Rice","2013","2013","7021","Annual value","USD","430","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0113","Rice","2014","2014","7021","Annual value","USD","422.2","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0114","Sorghum","2010","2010","7021","Annual value","USD","314.5","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0114","Sorghum","2011","2011","7021","Annual value","USD","320.4","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0114","Sorghum","2012","2012","7021","Annual value","USD","406.4","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0114","Sorghum","2013","2013","7021","Annual value","USD","314","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0114","Sorghum","2014","2014","7021","Annual value","USD","308.3","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0141","Soya beans","2010","2010","7021","Annual value","USD","1088.1","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0141","Soya beans","2011","2011","7021","Annual value","USD","1064.6","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0141","Soya beans","2012","2012","7021","Annual value","USD","1246.5","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0141","Soya beans","2013","2013","7021","Annual value","USD","1036.1","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0141","Soya beans","2014","2014","7021","Annual value","USD","1017.3","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2010","2010","7021","Annual value","USD","288.3","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2011","2011","7021","Annual value","USD","274.7","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2012","2012","7021","Annual value","USD","470.3","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2013","2013","7021","Annual value","USD","267.8","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2014","2014","7021","Annual value","USD","263.3","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2008","2008","7021","Annual value","USD","1629.6","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2019","2019","7021","Annual value","USD","1538.3","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2020","2020","7021","Annual value","USD","1648.4","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2021","2021","7021","Annual value","USD","2191.9","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","USD","1738.9","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","1738.9","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","2550.4","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2008","2008","7021","Annual value","USD","2037","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2019","2019","7021","Annual value","USD","1967.1","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2020","2020","7021","Annual value","USD","2375.3","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2021","2021","7021","Annual value","USD","2493.3","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01540","Yams","2008","2008","7021","Annual value","USD","1629.6","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01540","Yams","2019","2019","7021","Annual value","USD","2592.7","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01540","Yams","2020","2020","7021","Annual value","USD","2629.7","A","Official figure"
"PP","Producer Prices","028","Antigua and Barbuda","5532","Producer Price (USD/tonne)","01540","Yams","2021","2021","7021","Annual value","USD","3120.7","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1994","1994","7021","Annual value","USD","198.2","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1995","1995","7021","Annual value","USD","196","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1996","1996","7021","Annual value","USD","215.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1997","1997","7021","Annual value","USD","185.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1998","1998","7021","Annual value","USD","186.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1999","1999","7021","Annual value","USD","202.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2000","2000","7021","Annual value","USD","180.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2001","2001","7021","Annual value","USD","170.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2002","2002","7021","Annual value","USD","157.7","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2003","2003","7021","Annual value","USD","100","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2017","2017","7021","Annual value","USD","522.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1991","1991","7021","Annual value","USD","94.3","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1992","1992","7021","Annual value","USD","61.6","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1993","1993","7021","Annual value","USD","108.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1994","1994","7021","Annual value","USD","107.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1995","1995","7021","Annual value","USD","115","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1996","1996","7021","Annual value","USD","152.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1997","1997","7021","Annual value","USD","109.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1998","1998","7021","Annual value","USD","97","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1999","1999","7021","Annual value","USD","89","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2000","2000","7021","Annual value","USD","82","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2001","2001","7021","Annual value","USD","84","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2002","2002","7021","Annual value","USD","78.3","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2003","2003","7021","Annual value","USD","79.6","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2004","2004","7021","Annual value","USD","81.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2005","2005","7021","Annual value","USD","70.3","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2006","2006","7021","Annual value","USD","92.8","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2007","2007","7021","Annual value","USD","118.7","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2008","2008","7021","Annual value","USD","140.6","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2009","2009","7021","Annual value","USD","113.5","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2010","2010","7021","Annual value","USD","135.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2011","2011","7021","Annual value","USD","176.3","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","USD","203.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","180.3","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","143.2","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01510","Potatoes","1994","1994","7021","Annual value","USD","115.1","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01510","Potatoes","1995","1995","7021","Annual value","USD","178","A","Official figure"
"PP","Producer Prices","032","Argentina","5532","Producer Price (USD/tonne)","01510","Potatoes","1996","1996","7021","Annual value","USD","165.1","A","Official figure"
